case,category,filename,code
case-03,plagiarized,case-03/plagiarized/L4/05/inputoutput.java,"import java.util.*; class inputoutput{ static double hitHeight(double kaki, double inc) { return kaki * 12 + inc; } static double hitBmi(double bobot, double height) { return bobot * 0.45359237 / ((height * 0.0254) * (height * 0.0254)); } public static void main(String[] args) { double kaki; double bobot; double bmi; double inc; double height; Scanner input = new Scanner(System.in); System.out.print(""Enter weight in pounds: ""); bobot = input.nextDouble(); System.out.print(""Enter feet: ""); kaki = input.nextDouble(); System.out.print(""Enter inches: ""); inc = input.nextDouble(); height = hitHeight(kaki,inc); bmi = hitBmi(bobot,height); System.out.println(""BMI is "" + bmi); if (bmi < 18.5) System.out.println(""Underweight""); else if (bmi < 25) System.out.println(""Normal""); else if (bmi < 30) System.out.println(""Overweight""); else System.out.println(""Obese""); } }"
case-03,plagiarized,case-03/plagiarized/L4/02/Main.java,"import java.util.Scanner; public class Main { public static double countHeightUser(double feet,double inches){ return feet*12+inches; } public static double countBmi (double height,double weight){ return weight * 0.45359237 / ((height * 0.0254) * (height * 0.0254)); } public static void printBmi(double bmi){ if (bmi < 18.5) System.out.println(""Underweight""); else if (bmi < 25) System.out.println(""Normal""); else if (bmi < 30) System.out.println(""Overweight""); else System.out.println(""Obese""); } public static void main(String[] args) { Scanner sc = new Scanner(System.in); System.out.print(""Enter inches: ""); double inchesUser = sc.nextDouble(); System.out.print(""Enter weight in pounds: ""); double weightUser = sc.nextDouble(); System.out.print(""Enter feet: ""); double feetUser = sc.nextDouble(); double heightUser = countHeightUser(feetUser,inchesUser); double bmi =countBmi(heightUser,weightUser); System.out.println(""BMI is "" + bmi); printBmi(bmi); } }"
case-03,plagiarized,case-03/plagiarized/L4/09/Level4.java,"import java.util.Scanner; public class Level4 { public static void main(String[] args) { Scanner in = new Scanner(System.in); double berat; double kaki; double inchi; double tinggi; System.out.print(""Enter weight in pounds: ""); berat = in.nextDouble(); System.out.print(""Enter feet: ""); kaki = in.nextDouble(); System.out.print(""Enter inches: ""); inchi = in.nextDouble(); tinggi = kaki * 12 + inchi; hitungBmi(berat, tinggi); } private static void hitungBmi(double weight, double height) { double bmi; bmi = weight * 0.45359237 / ((height * 0.0254) * (height * 0.0254)); System.out.println(""BMI is "" + bmi); if (bmi < 18.5) { System.out.println(""Underweight""); } else if (bmi < 25) { System.out.println(""Normal""); } else if (bmi < 30) { System.out.println(""Overweight""); } else { System.out.println(""Obese""); } } }"
case-03,plagiarized,case-03/plagiarized/L4/01/L4.java,"import java.util.*; public class L4 { public static double hitBmi(double berat, double tinggi) { return berat * 0.45359237 / ((tinggi * 0.0254) * (tinggi * 0.0254)); } public static void main(String[] args) { Scanner sc = new Scanner(System.in); double berat = 0; double inci = 0; double tinggi = 0 ; double feet = 0; System.out.print(""Enter weight in pounds: ""); berat = sc.nextDouble(); System.out.print(""Enter feet: ""); feet = sc.nextDouble(); System.out.print(""Enter inches: ""); inci = sc.nextDouble(); tinggi = feet * 12 + inci; System.out.println(""BMI is "" + hitBmi(berat,tinggi)); if (hitBmi(berat,tinggi) < 18.5) { System.out.println(""Underweight""); } else if (hitBmi(berat,tinggi) < 25) { System.out.println(""Normal""); } else if (hitBmi(berat,tinggi) < 30) { System.out.println(""Overweight""); } else { System.out.println(""Obese""); } } }"
case-03,plagiarized,case-03/plagiarized/L4/06/cabang.java,"import java.util.Scanner; public class cabang { public static void main(String[] args) { Scanner input = new Scanner(System.in); double w,f,i,h,TotalBmi; System.out.print(""Enter weight in pounds : ""); w = input.nextDouble(); System.out.print(""Enter feet : ""); f = input.nextDouble(); System.out.print(""Enter inches : ""); i = input.nextDouble(); h = f * 12 + i; TotalBmi = HitBMI(w, h); System.out.println(""BMI is "" + TotalBmi); Result(TotalBmi); } public static double HitBMI(double w,double h) { return w * 0.45359237 / ((h * 0.0254) * (h * 0.0254)); } public static void Result(double TotalBmi) { if (TotalBmi < 18.5) { System.out.println(""Underweight ""); } else if (TotalBmi < 25) { System.out.println(""Normal ""); } else if (TotalBmi < 30) { System.out.println(""Overweight ""); } else { System.out.println(""Obese ""); } } }"
case-03,plagiarized,case-03/plagiarized/L4/04/Kasus3.java,"import java.util.Scanner; public class Kasus3 { public static double hitungTinggi(double feet, double inches) { return feet * 12 + inches; } public static double hitungBmi(double weight, double feet, double inches) { return weight * 0.45359237 / ((hitungTinggi(feet, inches) * 0.0254) * (hitungTinggi(feet, inches) * 0.0254)); } public static void main(String[] args) { Scanner input = new Scanner(System.in); System.out.print(""Enter weight in pounds: ""); double weight = input.nextDouble(); System.out.print(""Enter feet: ""); double feet = input.nextDouble(); System.out.print(""Enter inches: ""); double inches = input.nextDouble(); double bmi = hitungBmi(weight, feet, inches); System.out.println(""BMI is "" + bmi); if (bmi < 18.5) { System.out.println(""Underweight""); } else if (bmi < 25) { System.out.println(""Normal""); } else if (bmi < 30) { System.out.println(""Overweight""); } else { System.out.println(""Obese""); } } }"
case-03,plagiarized,case-03/plagiarized/L4/07/Main.java,"import java.util.Scanner; public class Main { public static void main(String[] args) { Scanner input = new Scanner(System.in); double berat,feet,inches,height,bmi; System.out.print(""Enter weight in pounds: ""); berat = input.nextDouble(); System.out.print(""Enter feet: ""); feet = input.nextDouble(); System.out.print(""Enter inches: ""); inches = input.nextDouble(); height = feet * 12 + inches; bmi = hitungBmi(berat, height); System.out.println(""BMI is "" + bmi); if (bmi < 18.5) { System.out.println(""Underweight""); } else if (bmi < 25) { System.out.println(""Normal""); } else if (bmi < 30) { System.out.println(""Overweight""); } else { System.out.println(""Obese""); } } public static double hitungBmi(double berat, double height){ double bmi; bmi = berat * 0.45359237 / ((height * 0.0254) * (height * 0.0254)); return bmi; } }"
case-03,plagiarized,case-03/plagiarized/L4/08/Kasus3L4.java,"import java.util.Scanner; public class Kasus3L4 { public static void main(String[] args) { System.out.print(""Enter weight in pounds: ""); Scanner inp = new Scanner(System.in); double berat = inp.nextDouble(); System.out.print(""Enter feet: ""); double kaki = inp.nextDouble(); System.out.print(""Enter inches: ""); double inch = inp.nextDouble(); double tinggi = kaki * 12 + inch; double rata = hitungBMI(berat, tinggi); BMIKategori(rata); } private static double hitungBMI(double weight, double height){ return weight * 0.45359237 /((height * 0.0254) * (height * 0.0254)); } private static void BMIKategori(double BMI){ System.out.println(""BMI is "" + BMI); if (BMI < 18.5) System.out.println(""Underweight""); else if (BMI < 25) System.out.println(""Normal""); else if (BMI < 30) System.out.println(""Overweight""); else System.out.println(""Obese""); } }"
case-03,plagiarized,case-03/plagiarized/L5/03/Main.java,"import java.util.Scanner; public class Main { private static double weights,feets,inches,heights,bmi; public static void main(String[] args) { Scanner input = new Scanner(System.in); System.out.print(""Enter weight in pounds: ""); weights = input.nextDouble(); System.out.print(""Enter feet: ""); feets = input.nextDouble(); System.out.print(""Enter inches: ""); inches = input.nextDouble(); heights = feets * 12 + inches; bmi = weights * 0.45359237 / ((heights * 0.0254) * (heights * 0.0254)); cetak(); } public static void cetak(){ System.out.println(""BMI is "" + bmi); if (bmi >= 30){ System.out.println(""Obese""); } else if (bmi >= 25) { System.out.println(""Overweight""); }else if (bmi >= 18.5) { System.out.println(""Normal""); } else { System.out.println(""Underweight""); } } }"
case-03,plagiarized,case-03/plagiarized/L5/05/percabangan.java,"import java.util.*; class inputoutput{ static double kaki,bobot,bmi,inc,height; static double hitHeight(double kaki, double inc) { return kaki * 12 + inc; } static double hitBmi(double bobot, double height) { return bobot * 0.45359237 / ((height * 0.0254) * (height * 0.0254)); } public static void main(String[] args) { Scanner input = new Scanner(System.in); System.out.print(""Enter weight in pounds: ""); bobot = input.nextDouble(); System.out.print(""Enter feet: ""); kaki = input.nextDouble(); System.out.print(""Enter inches: ""); inc = input.nextDouble(); height = hitHeight(kaki,inc); bmi = hitBmi(bobot,height); System.out.print(""BMI is "" + bmi+""\n""); if (bmi < 18.5) System.out.print(""Underweight""+""\n""); else if (bmi < 25) System.out.println(""Normal""); else if (bmi < 30) System.out.println(""Overweight""); else System.out.println(""Obese""); } }"
case-03,plagiarized,case-03/plagiarized/L5/02/Main.java,"import java.util.Scanner; public class Main { public static double countHeightUser(double feet,double inches){ return feet*12+inches; } public static double countBmi (double height,double weight){ return weight * 0.45359237 / ((height * 0.0254) * (height * 0.0254)); } public static void printBmi(double bmi){ if (bmi < 18.5) System.out.println(""Underweight""); else if (bmi < 25) System.out.println(""Normal""); else if (bmi < 30) System.out.println(""Overweight""); else System.out.println(""Obese""); } public static void main(String[] args) { Scanner sc = new Scanner(System.in); double inchesUser,weightUser,feetUser,heightUser,bmi; System.out.print(""Enter inches: ""); inchesUser = sc.nextDouble(); System.out.print(""Enter weight in pounds: ""); weightUser = sc.nextDouble(); System.out.print(""Enter feet: ""); feetUser = sc.nextDouble(); heightUser = countHeightUser(feetUser,inchesUser); bmi =countBmi(heightUser,weightUser); System.out.print(""BMI is ""); System.out.println(bmi); printBmi(bmi); } }"
case-03,plagiarized,case-03/plagiarized/L5/09/Level5.java,"import java.util.Scanner; public class Level5 { public static void main(String[] args) { Scanner in = new Scanner(System.in); double berat = 0; double feet, inches, tinggi = 0; System.out.print(""Enter weight in pounds: ""); berat = in.nextDouble(); System.out.print(""Enter feet: ""); feet = in.nextDouble(); System.out.print(""Enter inches: ""); inches = in.nextDouble(); tinggi = feet * 12 + inches; bmi(berat, tinggi); } private static void bmi(double weight, double height) { double bmi = weight * 0.45359237 / Math.pow((height * 0.0254), 2); System.out.println(""BMI is "" + bmi); if (bmi < 18.5) System.out.println(""Underweight""); else if (bmi < 25) System.out.println(""Normal""); else if (bmi < 30) System.out.println(""Overweight""); else System.out.println(""Obese""); } }"
case-03,plagiarized,case-03/plagiarized/L5/01/L5.java,"import java.util.*; public class L5 { public static double hitBmi(double berat, double tinggi) { return berat * 0.45359237 / ((tinggi * 0.0254) * (tinggi * 0.0254)); } public static void main(String[] args) { Scanner sc = new Scanner(System.in); double berat, inci, tinggi, feet = 0; System.out.print(""Enter weight in pounds: ""); berat = sc.nextDouble(); System.out.print(""Enter feet: ""); feet = sc.nextDouble(); System.out.print(""Enter inches: ""); inci = sc.nextDouble(); tinggi = feet * 12 + inci; System.out.println(""BMI is "" + hitBmi(berat, tinggi)); if (hitBmi(berat, tinggi) < 18.5) { System.out.println(""Underweight""); } else if (hitBmi(berat, tinggi) < 25) { System.out.println(""Normal""); } else if (hitBmi(berat, tinggi) < 30) { System.out.println(""Overweight""); } else { System.out.println(""Obese""); } } }"
case-03,plagiarized,case-03/plagiarized/L5/06/cabang.java,"import java.util.Scanner; public class cabang { public static void main(String[] args) { Scanner input = new Scanner(System.in); double w,f,i,h,TotalBmi; System.out.print(""Enter weight in pounds : ""); w = input.nextDouble(); System.out.print(""Enter feet : ""); f = input.nextDouble(); System.out.print(""Enter inches : ""); i = input.nextDouble(); h = f * 12 + i; TotalBmi = HitBMI(w, h); System.out.println(""BMI is "" + TotalBmi); Result(TotalBmi); } public static double HitBMI(double w,double h) { return w * 0.45359237 / ((h * 0.0254) * (h * 0.0254)); } public static void Result(double TotalBmi) { if (TotalBmi < 18.5) { System.out.println(""Underweight ""); } else if (TotalBmi < 25) { System.out.println(""Normal ""); } else if (TotalBmi < 30) { System.out.println(""Overweight ""); } else { System.out.println(""Obese ""); } } }"
case-03,plagiarized,case-03/plagiarized/L5/04/Kasus3.java,"import java.util.Scanner; public class Kasus3 { public static double hitungTinggi(double feet, double inches) { return feet * 12 + inches; } public static double hitungBmi(double weight, double height) { return weight * 0.45359237 / ((height * 0.0254) * (height * 0.0254)); } public static void cekBmi(double bmi) { if (bmi < 18.5) { System.out.println(""Underweight""); } else if (bmi < 25) { System.out.println(""Normal""); } else if (bmi < 30) { System.out.println(""Overweight""); } else { System.out.println(""Obese""); } } public static void main(String[] args) { Scanner input = new Scanner(System.in); System.out.print(""Enter weight in pounds: ""); double weight = input.nextDouble(); System.out.print(""Enter feet: ""); double feet = input.nextDouble(); System.out.print(""Enter inches: ""); double inches = input.nextDouble(); double bmi = hitungBmi(weight, hitungTinggi(feet, inches)); System.out.println(""BMI is "" + bmi); cekBmi(bmi); } }"
